covariateName,conceptId
condition_era group during day -365 through 0 days relative to index: Disturbance of consciousness,376961
drug_era during day -365 through 0 days relative to index: irinotecan,1367268
drug_era group during day -365 through 0 days relative to index: irinotecan,1367268
drug_exposure during day -365 through 0 days relative to index: Bisoprolol Fumarate 5 MG Oral Tablet,40162878
condition_occurrence during day -365 through 0 days relative to index: Cardiorespiratory arrest,4256374
condition_era group during day -365 through 0 days relative to index: Cardiorespiratory arrest,4256374
condition_era group during day -365 through 0 days relative to index: Pleural effusion,254061
drug_era during day -365 through 0 days relative to index: sodium phosphate,939871
drug_era group during day -365 through 0 days relative to index: sodium phosphate,939871
drug_era during day -365 through 0 days relative to index: Kanamycin,1784749
drug_era group during day -365 through 0 days relative to index: Kanamycin,1784749
measurement during day -365 through 0 days relative to index: Prolactin [Mass/volume] in Serum or Plasma,3004722
procedure_occurrence during day -365 through 0 days relative to index: Cardiovascular stress test using treadmill,2007055
procedure_occurrence during day -365 through 0 days relative to index: CT angiography of brain and neck artery,37109061
condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of brain,380055
condition_era group during day -365 through 0 days relative to index: Oral lesion,43530620
drug_exposure during day -365 through 0 days relative to index: Gentamicin,45892419
procedure_occurrence during day -365 through 0 days relative to index: CT of temporal bone without contrast,36713274
drug_exposure during day -365 through 0 days relative to index: Diazepam 2 MG,723141
measurement during day -365 through 0 days relative to index: Estradiol (E2) [Mass/volume] in Serum or Plasma,3025285
drug_era during day -365 through 0 days relative to index: Misoprostol,1150871
drug_era group during day -365 through 0 days relative to index: Misoprostol,1150871
drug_era group during day -365 through 0 days relative to index: Prostaglandins,21600092
condition_era group during day -365 through 0 days relative to index: Cerebellar disorder,4329160
condition_era group during day -365 through 0 days relative to index: Neoplasm of neck,4129244
measurement during day -365 through 0 days relative to index: Microalbumin [Mass/volume] in Urine,3000034
drug_exposure during day -365 through 0 days relative to index: Clindamycin 300 MG,19085270
drug_exposure during day -365 through 0 days relative to index: Furosemide 40 MG,957138
condition_era group during day -365 through 0 days relative to index: Musculoskeletal infective disorder,4193176
observation during day -365 through 0 days relative to index: Discharge summary,40318997
drug_exposure during day -365 through 0 days relative to index: 5.20000000000000018 ML Megestrol 125 MG/ML Oral Suspension,42921068
drug_exposure during day -365 through 0 days relative to index: 0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,40160973
condition_era group during day -365 through 0 days relative to index: Autoimmune disease,434621
condition_occurrence during day -365 through 0 days relative to index: Unruptured aneurysm of middle cerebral artery,4077957
condition_era group during day -365 through 0 days relative to index: Malignant tumor of neck,4178979
condition_era group during day -365 through 0 days relative to index: Neck pain,24134
drug_exposure during day -365 through 0 days relative to index: polaprezinc 75 MG Oral Tablet,42961057
drug_era during day -365 through 0 days relative to index: Propafenone,1353256
drug_era group during day -365 through 0 days relative to index: Propafenone,1353256
condition_era group during day -365 through 0 days relative to index: Neoplasm of endocrine system,4300595
measurement during day -365 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucose,3010300
"drug_era group during day -365 through 0 days relative to index: Insulins and analogues for injection, long-acting",21600735
drug_era group during day -365 through 0 days relative to index: HIGH-CEILING DIURETICS,21601516
"drug_era group during day -365 through 0 days relative to index: Sulfonamides, plain",21601517
condition_era group during day -365 through 0 days relative to index: Intraparenchymal hemorrhage of brain,40492969
drug_era during day -365 through 0 days relative to index: Furosemide,956874
drug_era group during day -365 through 0 days relative to index: Furosemide,956874
drug_exposure during day -365 through 0 days relative to index: Doxazosin 4 MG Extended Release Oral Tablet,1363086
drug_exposure during day -365 through 0 days relative to index: Irinotecan hydrochloride 20 MG/ML,40174869
drug_exposure during day -365 through 0 days relative to index: Metformin hydrochloride 1000 MG Oral Tablet,40164897
drug_exposure during day -365 through 0 days relative to index: 12 ML Propofol 10 MG/ML Injectable Solution,42920550
drug_era group during day -365 through 0 days relative to index: DIURETICS,21601461
condition_occurrence during day -365 through 0 days relative to index: Malignant tumor of pancreas,4180793
measurement during day -365 through 0 days relative to index: Magnesium Ionized [Moles/volume] in Serum or Plasma,3021197
measurement during day -365 through 0 days relative to index: Lactate [Moles/volume] in Blood,3047181
measurement during day -365 through 0 days relative to index: Sodium [Moles/volume] in Blood,3000285
measurement during day -365 through 0 days relative to index: Potassium [Moles/volume] in Blood,3005456
measurement during day -365 through 0 days relative to index: Tricuspid valve Maximum regurgitant blood flow velocity during systole by US.doppler,3002076
measurement during day -365 through 0 days relative to index: Systemic vascular Resistance,3035146
measurement during day -365 through 0 days relative to index: Left ventricular Cardiac output,3005555
measurement during day -365 through 0 days relative to index: Chloride [Moles/volume] in Blood,3018572
drug_exposure during day -365 through 0 days relative to index: 1000 ML Glucose 50 MG/ML / Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 4.5 MG/ML Injection,1593063
measurement during day -365 through 0 days relative to index: Left ventricular End-systolic volume by US.2D+Calculated by biplane ellipse method,3024038
measurement during day -365 through 0 days relative to index: Mitral valve medial annulus Tissue velocity.E-wave.max by US.tissue doppler,21490991
measurement during day -365 through 0 days relative to index: Mitral valve medial annulus Tissue velocity.S-wave.max by US.tissue doppler,21491102
drug_era group during day -365 through 0 days relative to index: OTHER ANALGESICS AND ANTIPYRETICS,21604303
measurement during day -365 through 0 days relative to index: Mitral valve Peak E wave by US.doppler,3015509
measurement during day -365 through 0 days relative to index: Mitral valve medial annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler,21492071
measurement during day -365 through 0 days relative to index: Thyrotropin [Units/volume] in Blood,3023399
measurement during day -365 through 0 days relative to index: Thyroxine (T4) free [Mass/volume] in Serum or Plasma,3008598
measurement during day -365 through 0 days relative to index: Left atrial End-systolic volume by US.2D+Calculated by biplane area-length method,21494018
measurement during day -365 through 0 days relative to index: Left atrial End-systolic volume (by US.2D+Calculated by biplane area-length method)/Body surface area,21494019
measurement during day -365 through 0 days relative to index: Mitral valve E-wave deceleration time by US.doppler,21492073
Charlson index - Romano adaptation,0
drug_era during day -365 through 0 days relative to index: Acetaminophen,1125315
drug_era group during day -365 through 0 days relative to index: Acetaminophen,1125315
